Fold,F1,Recall,Precision,Accuracy,AUC-ROC
7,0.8343009931245225,0.8292682926829268,0.723404255319149,0.8319327731092437,0.8780487804878049
8,0.7905477980665949,0.7843137254901961,0.7407407407407407,0.7899159663865546,0.8771626297577855
9,0.7647058823529411,0.6888888888888889,0.6888888888888889,0.7647058823529411,0.8546546546546546
10,0.8144046220133176,0.7142857142857143,0.813953488372093,0.8166666666666667,0.8761138258120149
11,0.7642361111111112,0.6666666666666666,0.7555555555555555,0.7666666666666667,0.8027848820687695
12,0.7960843912032898,0.7,0.7954545454545454,0.7983193277310925,0.8695652173913043
13,0.8319327731092437,0.7959183673469388,0.7959183673469388,0.8319327731092437,0.9002915451895043
14,0.8171623431981488,0.8478260869565217,0.7222222222222222,0.8151260504201681,0.9017272185824896
0,0.8308073447974351,0.7254901960784313,0.8604651162790697,0.8333333333333334,0.9008240977550441
1,0.7726305609284333,0.6792452830188679,0.782608695652174,0.775,0.8420163334272036
2,0.8375110517995309,0.7222222222222222,0.9069767441860465,0.8403361344537815,0.9185185185185185
3,0.8195956672614114,0.6744186046511628,0.8055555555555556,0.8235294117647058,0.8619951040391676
4,0.8179557537300636,0.8636363636363636,0.7037037037037037,0.8151260504201681,0.8966666666666666
5,0.8235491312810901,0.7450980392156863,0.8260869565217391,0.825,0.8817845978971298
6,0.7969309462915601,0.6842105263157895,0.8666666666666667,0.8,0.8972431077694235
7,0.8904298685739924,0.8292682926829268,0.85,0.8907563025210085,0.8936835522201375
8,0.8322945711005413,0.8235294117647058,0.7924528301886793,0.8319327731092437,0.9059976931949251
9,0.7871697698687318,0.6666666666666666,0.75,0.7899159663865546,0.8702702702702703
10,0.8488633051588458,0.7755102040816326,0.8444444444444444,0.85,0.8887611382581202
11,0.7800495482366656,0.6666666666666666,0.7906976744186046,0.7833333333333333,0.8317703893151464
12,0.7870805719395656,0.68,0.7906976744186046,0.7899159663865546,0.8863768115942029
13,0.8650925158795912,0.8163265306122449,0.851063829787234,0.865546218487395,0.9306122448979592
14,0.8501286228777225,0.8695652173913043,0.7692307692307693,0.8487394957983193,0.9255509231685527
0,0.8322793906294912,0.7647058823529411,0.8297872340425532,0.8333333333333334,0.9099175902244956
1,0.7726305609284333,0.6792452830188679,0.782608695652174,0.775,0.8490566037735849
2,0.830081597856534,0.7407407407407407,0.8695652173913043,0.8319327731092437,0.9196581196581196
3,0.7972279821019316,0.6976744186046512,0.7317073170731707,0.7983193277310925,0.8515911872705019
4,0.8263506841585555,0.8863636363636364,0.7090909090909091,0.8235294117647058,0.9033333333333333
5,0.8147569444444446,0.7254901960784313,0.8222222222222222,0.8166666666666667,0.8874680306905371
6,0.7969309462915601,0.6842105263157895,0.8666666666666667,0.8,0.8927875243664718
7,0.8743023054538567,0.8292682926829268,0.8095238095238095,0.8739495798319328,0.8905565978736711
8,0.8155240282105954,0.803921568627451,0.7735849056603774,0.8151260504201681,0.9028258362168397
9,0.8071272465029968,0.7555555555555555,0.7391304347826086,0.8067226890756303,0.8702702702702703
10,0.8408045977011495,0.7755102040816326,0.8260869565217391,0.8416666666666667,0.8821500431158379
11,0.7987352687553895,0.7254901960784313,0.7872340425531915,0.8,0.814151747655584
12,0.8041141261844004,0.7,0.813953488372093,0.8067226890756303,0.8721739130434782
13,0.8400793087579406,0.7959183673469388,0.8125,0.8403361344537815,0.9125364431486882
14,0.8330670296287529,0.8260869565217391,0.76,0.8319327731092437,0.9261465157832043
0,0.8155073296924403,0.7450980392156863,0.8085106382978723,0.8166666666666667,0.8900255754475703
1,0.7637156270959089,0.660377358490566,0.7777777777777778,0.7666666666666667,0.8377921712193749
2,0.8470734380708805,0.7592592592592593,0.8913043478260869,0.8487394957983193,0.9122507122507123
3,0.8141256502601041,0.7209302325581395,0.7560975609756098,0.8151260504201681,0.8494492044063648
4,0.834505230663694,0.8863636363636364,0.7222222222222222,0.8319327731092437,0.8921212121212122
5,0.8242101869761443,0.7647058823529411,0.8125,0.825,0.8743961352657005
6,0.8226808872510806,0.7192982456140351,0.8913043478260869,0.825,0.8880534670008354
7,0.8829895594601477,0.8536585365853658,0.813953488372093,0.8823529411764706,0.8811757348342715
8,0.8158131176999102,0.8235294117647058,0.7636363636363637,0.8151260504201681,0.8803344867358708
9,0.7714512157911806,0.6666666666666666,0.7142857142857143,0.773109243697479,0.8597597597597597
10,0.8240471869328494,0.7551020408163265,0.8043478260869565,0.825,0.8718022420235699
11,0.7899394420012977,0.7058823529411765,0.782608695652174,0.7916666666666666,0.8056265984654732
12,0.7950761007202166,0.68,0.8095238095238095,0.7983193277310925,0.8710144927536232
13,0.856913065730789,0.8163265306122449,0.8333333333333334,0.8571428571428571,0.9119533527696793
14,0.7839191328705396,0.8043478260869565,0.6851851851851852,0.7815126050420168,0.8916021441334128
0,0.7987352687553895,0.7254901960784313,0.7872340425531915,0.8,0.8849104859335039
1,0.7626157407407407,0.6415094339622641,0.7906976744186046,0.7666666666666667,0.8310335116868487
2,0.8382476600843084,0.7407407407407407,0.8888888888888888,0.8403361344537815,0.905128205128205
3,0.8310233184182764,0.7441860465116279,0.7804878048780488,0.8319327731092437,0.8515911872705019
4,0.8179557537300636,0.8636363636363636,0.7037037037037037,0.8151260504201681,0.8893939393939394
5,0.8067442866411938,0.7254901960784313,0.8043478260869565,0.8083333333333333,0.8743961352657004
6,0.8057933527035647,0.7017543859649122,0.8695652173913043,0.8083333333333333,0.8794207741576163
7,0.826853818450457,0.8536585365853658,0.7,0.8235294117647058,0.8686679174484052
8,0.7987534853206496,0.7843137254901961,0.7547169811320755,0.7983193277310925,0.8768742791234141
9,0.7568126151559526,0.6888888888888889,0.6739130434782609,0.7563025210084033,0.8498498498498498
10,0.8320703390653842,0.7551020408163265,0.8222222222222222,0.8333333333333334,0.8680655360735843
11,0.7473958333333334,0.6470588235294118,0.7333333333333333,0.75,0.7959647627166809
12,0.8041141261844004,0.7,0.813953488372093,0.8067226890756303,0.8715942028985507
13,0.8319327731092437,0.7959183673469388,0.7959183673469388,0.8319327731092437,0.8950437317784257
14,0.8168238724061053,0.8260869565217391,0.7307692307692307,0.8151260504201681,0.9041095890410958
0,0.7994285714285714,0.7450980392156863,0.7755102040816326,0.8,0.8996874111963626
1,0.7646666666666666,0.6792452830188679,0.7659574468085106,0.7666666666666667,0.8394818361025064
2,0.8470734380708805,0.7592592592592593,0.8913043478260869,0.8487394957983193,0.9113960113960113
3,0.8051001512147804,0.6976744186046512,0.75,0.8067226890756303,0.8460832313341493
4,0.8181804895871391,0.8863636363636364,0.6964285714285714,0.8151260504201681,0.9021212121212121
5,0.8067442866411938,0.7254901960784313,0.8043478260869565,0.8083333333333333,0.8854788292128446
6,0.7889058181560485,0.6842105263157895,0.8478260869565217,0.7916666666666666,0.884990253411306
7,0.8575426128477043,0.8048780487804879,0.7857142857142857,0.8571428571428571,0.8824265165728581
8,0.8158131176999102,0.8235294117647058,0.7636363636363637,0.8151260504201681,0.893598615916955
9,0.8158692899434937,0.7777777777777778,0.7446808510638298,0.8151260504201681,0.8585585585585586
10,0.8232718894009217,0.7346938775510204,0.8181818181818182,0.825,0.8804254096004599
11,0.7731345973614014,0.6862745098039216,0.7608695652173914,0.775,0.8258027848820687
12,0.7870805719395656,0.68,0.7906976744186046,0.7899159663865546,0.8684057971014493
13,0.8482290803645403,0.7959183673469388,0.8297872340425532,0.8487394957983193,0.9142857142857143
14,0.8244646993872999,0.8043478260869565,0.7551020408163265,0.8235294117647058,0.9097677188802858
0,0.8074683000214915,0.7450980392156863,0.7916666666666666,0.8083333333333333,0.9030974708724069
1,0.7726305609284333,0.6792452830188679,0.782608695652174,0.775,0.84342438749648
2,0.830081597856534,0.7407407407407407,0.8695652173913043,0.8319327731092437,0.9165242165242165
3,0.8051001512147804,0.6976744186046512,0.75,0.8067226890756303,0.8473072215422276
4,0.834505230663694,0.8863636363636364,0.7222222222222222,0.8319327731092437,0.9012121212121214
5,0.8147569444444446,0.7254901960784313,0.8222222222222222,0.8166666666666667,0.8817845978971299
6,0.8049611795711945,0.6842105263157895,0.8863636363636364,0.8083333333333333,0.8936229462545252
7,0.8749382105783491,0.8536585365853658,0.7954545454545454,0.8739495798319328,0.8911819887429644
8,0.849065113990487,0.8431372549019608,0.8113207547169812,0.8487394957983193,0.8993656286043828
9,0.7983193277310925,0.7333333333333333,0.7333333333333333,0.7983193277310925,0.8675675675675676
10,0.8160300925925926,0.7551020408163265,0.7872340425531915,0.8166666666666667,0.8787007760850819
11,0.7731345973614014,0.6862745098039216,0.7608695652173914,0.775,0.8201193520886615
12,0.8130773586030157,0.72,0.8181818181818182,0.8151260504201681,0.8779710144927536
13,0.8482290803645403,0.7959183673469388,0.8297872340425532,0.8487394957983193,0.9172011661807581
14,0.8168238724061053,0.8260869565217391,0.7307692307692307,0.8151260504201681,0.9151280524121501
